assessment_id,id_no,sci_name,presence,origin,seasonal,compiler,year,citation,legend,subspecies,subpop,dist_comm,island,tax_comm,source,basisofrec,event_year,longitude,latitude
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.469444,26.709722
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.469444,26.726389
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.469444,26.733333
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.469444,26.738889
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.469444,26.743056
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.469444,26.749167
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.469444,26.752778
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.469444,26.754167
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.469444,26.804167
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.469444,26.809722
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.469444,26.810278
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.469444,26.811111
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.469444,27.252778
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.468889,27.253333
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.468889,27.400556
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.468611,26.730556
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.468611,26.736667
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.468056,26.709722
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.468056,26.713889
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.468056,26.715278
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.468056,26.720833
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.468056,26.723611
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.468056,26.725
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.468056,26.727222
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.468056,26.727778
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.468056,26.729167
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.468056,26.731944
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.468056,26.740278
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.468056,26.754167
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.468056,26.797222
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.468056,26.805556
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.4675,26.716111
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.4675,26.722222
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.4675,26.736389
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.466667,26.708333
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.466667,26.7125
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.466667,26.801389
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.466667,27.254167
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.466667,27.865278
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.466389,26.729444
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.466111,26.789167
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.465833,26.712778
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.465556,26.706944
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.465278,26.701389
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.465278,26.704167
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.465278,26.705556
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.465278,26.781944
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.465278,26.788889
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.465278,26.793056
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.465278,27.255556
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.464444,26.785833
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.464167,26.786111
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.464167,26.786944
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.464167,27.824167
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.463889,26.697778
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.463889,26.777778
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.463889,26.784722
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.463889,26.786111
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.463889,26.7875
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.463889,26.788889
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.463889,26.790278
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.463889,26.791667
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.463889,26.793056
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.463889,27.860833
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.463889,27.861111
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.463889,27.8625
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.463611,27.3075
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.4625,26.686111
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.4625,26.690278
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.4625,26.768056
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.4625,26.772222
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.4625,26.773611
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.4625,26.777778
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.4625,26.779167
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.4625,26.780556
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.4625,26.7875
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.4625,26.793056
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.4625,27.256944
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.4625,27.861111
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.462222,26.777778
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.461944,26.778333
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.461944,26.779167
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.461667,27.256944
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.461111,26.772222
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.461111,26.773611
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.461111,26.773889
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.461111,27.8625
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.460278,27.258333
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.46,26.770556
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.459722,26.681944
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.459722,26.77
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.459722,26.773611
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.459722,26.776389
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.459722,27.863889
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.459167,26.764444
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.458889,26.758611
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.458889,26.763889
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.458333,26.677778
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.458333,26.741667
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.458333,26.758333
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.458333,26.763889
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.458333,27.863889
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.457778,27.865556
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.456111,27.825278
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.455556,26.748611
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.455,27.825278
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.454167,27.823611
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.453333,26.775833
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.452778,26.652778
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.452778,26.658333
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.452778,26.730556
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.451944,26.731944
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.451667,27.2625
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.451389,26.651389
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.451389,26.729167
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.451389,26.730556
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.451389,26.731944
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.451389,26.736111
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.451111,26.648611
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.450556,27.263056
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.45,27.868056
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.448611,26.723611
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.448611,27.826389
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.448611,27.866667
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.447222,26.615278
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.447222,27.263611
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.445833,26.6125
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.445833,26.6375
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.445833,27.136111
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.445833,27.869444
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.444444,27.15
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.443611,27.2625
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.443056,27.154167
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.443056,27.159722
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.442222,27.870556
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.441667,27.263889
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.441111,27.264444
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.440833,27.870556
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.440278,27.138889
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.440278,27.313333
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.44,27.263889
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.439722,27.263611
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.439167,27.142222
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.438889,27.143056
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.438889,27.143333
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.438889,27.144167
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.438889,27.144444
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.438333,27.870556
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.4375,26.595833
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.4375,26.597222
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.4375,27.15
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.4375,27.2625
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.4375,27.870278
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.436667,27.153056
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.436111,27.144444
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.436111,27.154167
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.436111,27.3125
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.435833,27.313333
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.435556,27.159167
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.435,27.161944
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.434722,26.586389
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.434722,27.261111
86338254,191314,Fundulus similis,1,1,1,IUCN Freshwater Biodiveristy Unit,2018,Global Biodiversity Information Facility,Extant (resident), , , , , , , ,,-97.433333,27.1625
